time W usage_c0 usage_c1 usage_c2 usage_c3 usage_c4 usage_c5 usage_c6 usage_c7 temp4 temp5 temp6 temp7
1675807079.0207217	0.0	0.13	0.01	0.028999999999999998	0.18100000000000002	0.9059999999999999	0.904	0.9620000000000001	0.9129999999999999	53.0	60.0	61.0	52.0	
1675807079.2212355	0.0	0.278	0.0	0.0	0.0	0.9470000000000001	0.95	0.9470000000000001	1.0	54.0	61.0	63.0	53.0	
1675807079.4216945	0.0	0.105	0.0	0.0	0.0	0.909	0.95	0.95	1.0	53.0	61.0	62.0	54.0	
1675807079.6221502	0.0	0.1	0.0	0.0	0.0	0.895	0.895	0.9	1.0	55.0	63.0	64.0	55.0	
1675807079.8226082	0.0	0.158	0.05	0.0	0.0	0.95	0.9520000000000001	0.95	1.0	56.0	63.0	65.0	56.0	
1675807080.023226	11.783	0.2	0.095	0.0	0.091	0.895	0.857	0.85	1.0	54.0	63.0	62.0	55.0	
1675807080.2236903	11.783	0.17600000000000002	0.055999999999999994	0.0	0.0	0.895	0.9470000000000001	0.895	0.9520000000000001	57.0	65.0	66.0	56.0	
1675807080.4241598	11.783	0.053	0.055999999999999994	0.05	0.579	0.85	0.895	0.895	1.0	57.0	64.0	66.0	57.0	
1675807080.6246266	11.783	0.111	0.19	0.14300000000000002	0.3	0.955	0.909	0.9129999999999999	1.0	58.0	66.0	67.0	57.0	
1675807080.825078	11.783	0.23800000000000002	0.19	0.0	0.048	0.905	0.9470000000000001	0.9470000000000001	1.0	58.0	65.0	66.0	58.0	
1675807081.0255558	11.783	0.0	0.105	0.095	0.05	0.905	0.909	0.909	1.0	59.0	66.0	68.0	58.0	
1675807081.2259996	11.783	0.0	0.053	0.0	0.0	0.9470000000000001	0.95	0.95	1.0	59.0	67.0	69.0	58.0	
1675807081.4264572	11.924	0.1	0.1	0.05	0.048	0.9	0.895	0.9	1.0	59.0	67.0	69.0	59.0	
1675807081.6269648	11.924	0.222	0.105	0.25	0.05	0.95	0.95	0.9520000000000001	1.0	60.0	67.0	67.0	58.0	
1675807081.8274298	11.924	0.158	0.1	0.0	0.0	0.895	0.85	0.8420000000000001	1.0	60.0	67.0	68.0	59.0	
1675807082.0279162	11.924	0.0	0.15	0.0	0.2	0.95	0.95	0.95	1.0	61.0	68.0	70.0	59.0	
1675807082.228387	11.848	0.222	0.105	0.1	0.632	0.8640000000000001	0.909	0.8640000000000001	1.0	60.0	67.0	69.0	60.0	
1675807082.428851	11.848	0.1	0.1	0.0	0.0	0.9470000000000001	0.9	0.95	1.0	61.0	69.0	70.0	60.0	
1675807082.6293268	11.848	0.0	0.14300000000000002	0.0	0.0	0.9520000000000001	0.9520000000000001	0.95	1.0	61.0	69.0	71.0	60.0	
1675807082.8297963	11.848	0.11800000000000001	0.1	0.05	0.05	0.8420000000000001	0.8420000000000001	0.85	1.0	61.0	69.0	71.0	60.0	
1675807083.0302823	12.191	0.158	0.105	0.053	0.1	0.9520000000000001	0.9520000000000001	0.95	1.0	62.0	70.0	71.0	61.0	
1675807083.2307274	12.191	0.055999999999999994	0.1	0.0	0.0	0.85	0.9470000000000001	0.85	0.95	60.0	69.0	70.0	60.0	
1675807083.4311965	12.191	0.21100000000000002	0.053	0.0	0.0	0.95	1.0	0.95	0.95	62.0	70.0	71.0	61.0	
1675807083.6316824	12.191	0.158	0.053	0.0	0.048	0.857	1.0	0.9	0.85	61.0	70.0	71.0	60.0	
1675807083.8321486	12.191	0.055999999999999994	0.14300000000000002	0.095	0.85	0.9470000000000001	1.0	0.95	0.9470000000000001	63.0	71.0	72.0	61.0	
1675807084.0326362	12.191	0.053	0.053	0.053	0.05	0.95	1.0	0.9470000000000001	0.9520000000000001	63.0	71.0	72.0	61.0	
1675807084.233087	12.622	0.16699999999999998	0.15	0.0	0.05	0.8640000000000001	1.0	0.857	0.9	63.0	71.0	72.0	61.0	
1675807084.4335275	12.622	0.053	0.1	0.0	0.0	0.9470000000000001	1.0	0.9470000000000001	0.9470000000000001	63.0	72.0	73.0	61.0	
1675807084.6340106	12.622	0.263	0.263	0.25	0.158	0.9	1.0	0.905	0.857	63.0	71.0	72.0	61.0	
1675807084.83449	12.37	0.35	0.15	0.2	0.05	0.895	1.0	0.9	0.95	63.0	71.0	72.0	61.0	
1675807085.0349753	12.37	0.111	0.111	0.0	0.1	0.85	1.0	0.8420000000000001	0.85	62.0	71.0	71.0	60.0	
1675807085.235434	12.37	0.158	0.182	0.0	0.0	0.9520000000000001	0.9470000000000001	1.0	0.9520000000000001	63.0	71.0	73.0	62.0	
1675807085.4359028	12.37	0.16699999999999998	0.055999999999999994	0.0	0.55	0.95	0.9520000000000001	1.0	0.95	64.0	72.0	74.0	62.0	
1675807085.6363802	12.37	0.16699999999999998	0.105	0.1	0.35	0.632	0.619	0.727	0.7	62.0	69.0	71.0	61.0	
1675807085.8368366	10.756	0.158	0.14300000000000002	0.0	0.05	0.95	0.95	1.0	0.95	63.0	71.0	73.0	62.0	
1675807086.0373056	10.756	0.158	0.105	0.14300000000000002	0.053	0.65	0.65	0.778	0.737	56.0	65.0	67.0	57.0	
1675807086.2377665	10.756	0.055999999999999994	0.055999999999999994	0.0	0.0	0.95	0.9470000000000001	1.0	0.857	63.0	70.0	72.0	61.0	
1675807086.438242	10.756	0.222	0.2	0.05	0.0	0.909	0.9520000000000001	0.905	0.905	63.0	71.0	73.0	61.0	
1675807086.638716	10.756	0.2	0.14300000000000002	0.1	0.095	0.667	0.632	0.7140000000000001	0.75	61.0	68.0	70.0	60.0	
