Time stamp,Power,avg_temp
1677131002.7895956, 10.974, 72.75
1677131002.9901237, 10.974, 72.5
1677131003.1905413, 10.611, 72.0
1677131003.3909605, 10.611, 73.0
1677131003.5913508, 10.611, 73.0
1677131003.791886, 10.611, 73.0
1677131003.9924178, 10.611, 73.0
1677131004.1929514, 11.309, 73.0
1677131004.3934445, 11.309, 72.25
1677131004.593972, 11.309, 73.0
1677131004.7945144, 11.309, 73.0
1677131004.9950745, 11.309, 72.5
1677131005.195606, 11.515, 73.25
1677131005.3960998, 11.515, 72.5
1677131005.5966427, 11.515, 73.25
1677131005.7971838, 11.515, 73.25
1677131005.9977317, 11.748, 73.25
1677131006.1983047, 11.748, 72.5
1677131006.3989937, 11.748, 72.25
1677131006.599512, 11.748, 72.25
1677131006.800034, 11.748, 72.5
1677131007.000558, 11.748, 73.0
1677131007.2011144, 11.279, 73.0
1677131007.4016445, 11.279, 73.25
1677131007.6023242, 11.279, 72.75
1677131007.8028736, 11.279, 72.5
1677131008.0034363, 11.279, 72.75
1677131008.2039785, 11.599, 72.5
1677131008.4045308, 11.599, 73.25
1677131008.605096, 11.599, 72.75
1677131008.8056588, 11.599, 73.0
1677131009.0061824, 11.599, 73.25
1677131009.2067194, 11.5, 71.5
1677131009.4072757, 11.5, 73.0
1677131009.607807, 11.5, 73.0
1677131009.8083262, 11.5, 73.0
1677131010.0088372, 11.5, 73.75
1677131010.2093585, 11.653, 73.0
1677131010.409887, 11.653, 73.25
1677131010.61045, 11.653, 73.5
1677131010.8109791, 11.653, 73.5
1677131011.0115035, 11.21, 73.25
1677131011.2120295, 11.21, 73.0
1677131011.412538, 11.21, 73.25
1677131011.613079, 11.21, 73.25
1677131011.8136058, 11.21, 73.0
1677131012.0141337, 11.21, 73.5
1677131012.21468, 11.5, 73.5
1677131012.4153109, 11.5, 73.25
1677131012.6158388, 11.5, 73.0
1677131012.816354, 11.5, 73.25
1677131013.0168643, 11.5, 73.5
1677131013.217378, 10.748, 73.0
1677131013.417897, 10.748, 73.0
1677131013.6184123, 10.748, 73.0
1677131013.8189468, 10.748, 73.25
1677131014.0194187, 11.328, 73.0
1677131014.2199523, 11.328, 73.75
1677131014.4204657, 11.328, 73.0
1677131014.620995, 11.328, 73.25
1677131014.8215344, 11.328, 73.0
1677131015.0220718, 11.328, 73.5
1677131015.222576, 10.744, 73.25
1677131015.423267, 10.744, 73.25
1677131015.6238055, 10.744, 72.0
1677131015.8243537, 10.744, 73.0
1677131016.0247996, 10.76, 73.25
1677131016.225138, 10.76, 73.5
1677131016.4255798, 10.76, 74.0
1677131016.626207, 10.76, 73.75
1677131016.8266776, 10.76, 73.25
1677131017.0272272, 10.76, 73.0
1677131017.2282197, 11.542, 73.0
1677131017.428668, 11.542, 73.25
1677131017.6292105, 11.542, 73.0
1677131017.8297513, 11.542, 73.0
1677131018.0303519, 11.542, 73.0
1677131018.230872, 11.409, 73.25
1677131018.431429, 11.409, 73.25
1677131018.6319585, 11.409, 73.0
1677131018.8324935, 11.409, 72.5
1677131019.0330327, 11.409, 73.0
1677131019.2335722, 11.474, 72.5
1677131019.4340744, 11.474, 73.25
1677131019.6345785, 11.474, 74.0
1677131019.8350146, 11.474, 74.0
1677131020.0353224, 11.489, 73.25
1677131020.2357485, 11.489, 73.5
1677131020.4362812, 11.489, 73.75
1677131020.6368077, 11.489, 74.0
1677131020.8373218, 11.489, 73.0
1677131021.0380006, 10.996, 73.25
1677131021.2385283, 10.996, 72.75
1677131021.4390504, 10.996, 73.0
1677131021.6395469, 10.996, 73.0
1677131021.8400743, 10.996, 73.0
1677131022.040597, 10.996, 72.0
1677131022.2411559, 11.107, 73.0
1677131022.441682, 11.107, 73.25
1677131022.642208, 11.107, 72.75
1677131022.8427641, 11.107, 73.25
1677131023.0433497, 11.363, 72.25
1677131023.2438977, 11.363, 73.25
1677131023.444442, 11.363, 73.0
1677131023.6450076, 11.363, 73.0
1677131023.845577, 11.363, 73.75
1677131024.0461187, 11.466, 73.25
1677131024.2466764, 11.466, 73.0
1677131024.4473462, 11.466, 73.0
1677131024.6479015, 11.466, 73.25
1677131024.8484373, 11.466, 73.25
1677131025.048965, 11.374, 73.5
1677131025.249486, 11.374, 73.25
1677131025.450008, 11.374, 73.75
1677131025.6505437, 11.374, 72.75
1677131025.8510752, 11.374, 73.5
1677131026.051606, 11.374, 74.0
1677131026.2521548, 10.928, 73.25
1677131026.452667, 10.928, 73.25
1677131026.6532164, 10.928, 73.0
1677131026.8537598, 10.928, 73.5
1677131027.0543091, 11.485, 73.75
1677131027.254839, 11.485, 73.25
1677131027.4553874, 11.485, 73.25
1677131027.6559243, 11.485, 73.75
1677131027.8564694, 11.485, 74.0
1677131028.057014, 11.493, 73.0
1677131028.2575588, 11.493, 73.25
1677131028.4581118, 11.493, 73.25
1677131028.6587005, 11.493, 73.25
1677131028.8592787, 11.493, 73.5
1677131029.0598056, 10.985, 73.75
1677131029.2603343, 10.985, 74.0
1677131029.4608672, 10.985, 73.5
1677131029.6613786, 10.985, 74.0
1677131029.8618884, 10.985, 74.0
1677131030.0624125, 11.573, 74.0
1677131030.262941, 11.573, 74.25
1677131030.4634628, 11.573, 73.5
1677131030.6639912, 11.573, 73.75
1677131030.8645227, 11.573, 74.0
1677131031.0650783, 11.668, 72.5
1677131031.2655792, 11.668, 73.25
1677131031.4660916, 11.668, 73.0
1677131031.6666334, 11.668, 73.0
1677131031.8673408, 11.668, 73.0
1677131032.0679064, 11.317, 73.0
1677131032.268426, 11.317, 73.5
1677131032.4689655, 11.317, 73.75
1677131032.669491, 11.317, 73.75
1677131032.8700132, 11.317, 74.0
1677131033.0705414, 11.603, 73.5
1677131033.2710547, 11.603, 74.25
1677131033.471566, 11.603, 73.5
1677131033.6720948, 11.603, 73.75
1677131033.8726215, 11.603, 74.0
1677131034.0731874, 11.233, 74.0
1677131034.2737024, 11.233, 74.0
1677131034.4742403, 11.233, 74.25
1677131034.6747842, 11.233, 73.75
1677131034.8754265, 11.233, 72.25
1677131035.0759783, 11.55, 74.0
1677131035.2764816, 11.55, 74.0
1677131035.4769967, 11.55, 74.0
1677131035.6775374, 11.55, 74.25
1677131035.87805, 11.55, 73.5
1677131036.0786035, 11.554, 72.5
1677131036.279284, 11.554, 73.75
1677131036.4798005, 11.554, 73.25
1677131036.6803308, 11.554, 73.25
1677131036.8808622, 11.554, 73.75
1677131037.0813751, 10.932, 73.5
1677131037.2818935, 10.932, 74.25
1677131037.4824002, 10.932, 73.75
1677131037.682941, 10.932, 73.25
1677131037.8834581, 10.932, 73.5
1677131038.0839932, 11.512, 73.0
1677131038.2845292, 11.512, 73.0
1677131038.4849467, 11.512, 73.5
1677131038.6853669, 11.512, 74.0
1677131038.8861558, 11.512, 73.75
1677131039.0865428, 11.825, 73.25
1677131039.2869651, 11.825, 74.0
1677131039.4875026, 11.825, 74.0
1677131039.688041, 11.825, 73.75
1677131039.8885837, 11.825, 73.25
1677131040.0890522, 11.672, 74.0
1677131040.2893765, 11.672, 74.0
1677131040.4898183, 11.672, 74.0
1677131040.6903539, 11.672, 74.0
1677131040.890877, 11.672, 73.25
1677131041.0914032, 11.359, 73.25
1677131041.291952, 11.359, 73.5
1677131041.4924839, 11.359, 74.0
1677131041.6929996, 11.359, 74.25
1677131041.8935115, 11.359, 73.75
1677131042.0940528, 11.302, 73.25
