Time stamp,Power,avg_temp
1677365320.6488535, 9.542, 67.0
1677365320.8493893, 10.015, 66.5
1677365321.0498967, 10.015, 67.25
1677365321.2504368, 10.015, 67.25
1677365321.4509869, 10.015, 67.25
1677365321.6515152, 10.015, 65.75
1677365321.8520517, 9.393, 67.0
1677365322.0525906, 9.393, 66.25
1677365322.2530892, 9.393, 67.25
1677365322.453621, 9.393, 66.75
1677365322.6541562, 9.393, 67.25
1677365322.854682, 9.931, 66.25
1677365323.0553424, 9.931, 66.0
1677365323.2558665, 9.931, 66.5
1677365323.4564018, 9.931, 66.5
1677365323.657045, 9.931, 67.25
1677365323.857574, 10.13, 67.25
1677365324.0581007, 10.13, 66.5
1677365324.258628, 10.13, 66.75
1677365324.459265, 10.13, 67.25
1677365324.6598165, 10.13, 66.5
1677365324.860341, 9.607, 66.5
1677365325.0608692, 9.607, 66.75
1677365325.2613893, 9.607, 66.75
1677365325.4619334, 9.607, 67.25
1677365325.6624572, 9.607, 67.0
1677365325.86298, 9.954, 66.75
1677365326.0634906, 9.954, 67.25
1677365326.2643504, 9.954, 66.25
1677365326.464878, 9.954, 66.0
1677365326.6653862, 9.954, 67.25
1677365326.8659117, 9.954, 66.25
1677365327.0664678, 9.733, 66.25
1677365327.2669823, 9.733, 67.5
1677365327.4672985, 9.733, 67.0
1677365327.6676047, 9.733, 67.0
1677365327.8679934, 9.786, 67.5
1677365328.0685656, 9.786, 67.25
1677365328.2690973, 9.786, 67.5
1677365328.4696374, 9.786, 67.5
1677365328.6701834, 9.786, 67.5
1677365328.8707101, 9.931, 66.75
1677365329.0712607, 9.931, 67.25
1677365329.2717795, 9.931, 67.25
1677365329.4723058, 9.931, 67.5
1677365329.6728356, 9.931, 67.0
1677365329.8733678, 10.0, 67.25
1677365330.0738964, 10.0, 67.25
1677365330.2744277, 10.0, 67.25
1677365330.4749622, 10.0, 67.25
1677365330.6754925, 10.0, 67.25
1677365330.876006, 9.542, 67.25
1677365331.0765462, 9.542, 67.5
1677365331.2770944, 9.542, 67.75
1677365331.477553, 9.542, 67.5
1677365331.6779695, 9.542, 67.5
1677365331.8785045, 9.779, 63.75
