Time stamp,Power,avg_temp
1677366366.2626758, 5.16, 51.54
1677366366.4629562, 5.225, 52.078
1677366366.6632717, 5.225, 52.078
1677366366.8635762, 5.225, 52.078
1677366367.0638888, 5.225, 51.54
1677366367.264218, 5.225, 52.078
1677366367.4645398, 5.294, 52.078
1677366367.6648374, 5.294, 52.616
1677366367.865134, 5.294, 52.078
1677366368.0654266, 5.294, 52.616
1677366368.265732, 5.294, 52.078
1677366368.4660652, 5.283, 52.616
1677366368.6663532, 5.283, 52.616
1677366368.8666458, 5.283, 52.616
1677366369.066952, 5.283, 52.078
1677366369.2672315, 5.283, 52.078
1677366369.4675477, 5.237, 52.078
1677366369.6678445, 5.237, 52.616
1677366369.8681362, 5.237, 52.078
1677366370.0684307, 5.237, 52.616
1677366370.268758, 5.237, 52.078
1677366370.4690566, 5.286, 52.078
1677366370.669466, 5.286, 52.078
1677366370.8697774, 5.286, 52.616
1677366371.070062, 5.286, 53.154
1677366371.2703466, 5.286, 52.078
1677366371.4706607, 5.286, 52.616
1677366371.6709383, 5.29, 52.616
1677366371.871234, 5.29, 52.616
1677366372.0715158, 5.29, 52.616
1677366372.2718568, 5.29, 52.078
1677366372.4722703, 5.267, 52.616
1677366372.6725593, 5.267, 52.078
1677366372.8728445, 5.267, 52.078
1677366373.073143, 5.267, 52.616
1677366373.2734406, 5.267, 52.078
1677366373.4737475, 5.279, 52.616
1677366373.6740823, 5.279, 52.616
1677366373.8743775, 5.279, 52.078
1677366374.0746906, 5.279, 52.616
1677366374.2749705, 5.279, 52.616
1677366374.4752657, 5.271, 52.078
1677366374.6755593, 5.271, 53.154
1677366374.875877, 5.271, 52.078
1677366375.0761747, 5.271, 52.616
1677366375.2764492, 5.271, 52.616
1677366375.4767668, 5.191, 52.078
1677366375.6770754, 5.191, 52.616
1677366375.8773725, 5.191, 52.078
1677366376.0776634, 5.191, 52.616
1677366376.2780707, 5.191, 52.616
1677366376.4783967, 5.237, 52.616
1677366376.6786814, 5.237, 52.078
1677366376.8790216, 5.237, 52.616
1677366377.079397, 5.237, 52.616
1677366377.2796817, 5.237, 52.078
1677366377.479959, 5.271, 52.078
1677366377.6802483, 5.271, 52.616
1677366377.8805609, 5.271, 53.154
1677366378.0808437, 5.271, 52.616
1677366378.2811322, 5.271, 52.616
1677366378.4814243, 5.206, 52.078
1677366378.6817367, 5.206, 52.616
1677366378.8820496, 5.206, 52.616
1677366379.0823529, 5.206, 52.616
1677366379.282645, 5.206, 52.616
1677366379.4829185, 5.26, 52.616
1677366379.6831923, 5.26, 52.616
1677366379.8834772, 5.26, 52.616
1677366380.0837822, 5.26, 52.616
1677366380.284065, 5.26, 52.616
1677366380.4843783, 5.172, 52.616
1677366380.6846676, 5.172, 52.616
1677366380.8849902, 5.172, 52.616
1677366381.0853097, 5.172, 52.616
1677366381.2856328, 5.172, 52.616
1677366381.4859312, 5.176, 53.692
1677366381.6862302, 5.176, 52.616
1677366381.886539, 5.176, 52.616
1677366382.0868464, 5.176, 52.616
1677366382.2871227, 5.176, 52.616
1677366382.4874284, 5.271, 53.154
1677366382.6877306, 5.271, 53.154
1677366382.888031, 5.271, 53.154
1677366383.0883482, 5.271, 52.616
1677366383.288655, 5.271, 52.616
1677366383.488961, 5.202, 52.616
1677366383.6892412, 5.202, 52.616
1677366383.8895888, 5.202, 52.616
1677366384.0900218, 5.202, 52.616
1677366384.2903, 5.202, 52.616
1677366384.4905815, 5.191, 52.616
1677366384.690862, 5.191, 52.616
1677366384.8911512, 5.191, 53.154
1677366385.0914688, 5.191, 53.154
1677366385.2917616, 5.191, 53.154
1677366385.492099, 5.199, 52.616
1677366385.6924176, 5.199, 52.616
1677366385.8927057, 5.199, 52.616
1677366386.093005, 5.199, 52.616
1677366386.2933083, 5.199, 53.154
1677366386.4936092, 5.225, 52.616
1677366386.6939323, 5.225, 52.616
1677366386.894262, 5.225, 52.616
1677366387.0945623, 5.225, 53.692
1677366387.2948496, 5.225, 52.616
1677366387.495155, 5.241, 52.616
1677366387.6954656, 5.241, 52.616
1677366387.8957555, 5.241, 52.616
1677366388.0960417, 5.241, 53.154
1677366388.2963398, 5.241, 53.154
1677366388.4966543, 5.218, 52.616
1677366388.6969686, 5.218, 52.616
1677366388.8972576, 5.218, 53.692
1677366389.0975747, 5.218, 53.154
1677366389.2978916, 5.218, 52.616
1677366389.4981925, 5.241, 52.616
1677366389.698481, 5.241, 52.616
1677366389.898767, 5.241, 52.616
1677366390.0990775, 5.241, 53.154
1677366390.2993636, 5.241, 52.616
1677366390.4996674, 5.221, 53.154
1677366390.699963, 5.221, 52.616
1677366390.900252, 5.221, 52.616
1677366391.1005416, 5.221, 52.616
1677366391.3008547, 5.221, 52.616
1677366391.5011733, 5.176, 53.154
1677366391.7014863, 5.176, 52.616
1677366391.9018, 5.176, 52.616
1677366392.10208, 5.176, 53.154
1677366392.3023953, 5.176, 52.616
1677366392.5026917, 5.199, 52.616
1677366392.7029653, 5.199, 52.616
1677366392.9032683, 5.199, 53.154
1677366393.103589, 5.199, 53.154
1677366393.3038716, 5.199, 53.154
1677366393.5041966, 5.237, 53.154
1677366393.704502, 5.237, 53.154
1677366393.9047844, 5.237, 52.616
1677366394.105092, 5.237, 52.616
1677366394.3053792, 5.237, 52.616
1677366394.505658, 5.214, 52.616
1677366394.7059677, 5.214, 52.616
1677366394.9062755, 5.214, 52.616
1677366395.1065521, 5.214, 52.616
1677366395.3068624, 5.214, 53.154
1677366395.5071747, 5.29, 53.692
1677366395.707492, 5.29, 53.154
1677366395.907785, 5.29, 52.616
1677366396.1080754, 5.29, 53.692
1677366396.3083937, 5.29, 53.154
1677366396.5086884, 5.263, 52.616
1677366396.7089794, 5.263, 52.616
1677366396.9093134, 5.263, 52.616
1677366397.1096046, 5.263, 53.154
1677366397.3100622, 5.263, 53.154
1677366397.5103498, 5.275, 53.154
1677366397.710639, 5.275, 53.154
1677366397.9109368, 5.275, 53.154
1677366398.1112638, 5.275, 53.154
1677366398.3115692, 5.275, 52.616
1677366398.5118828, 5.252, 53.154
1677366398.712204, 5.252, 53.692
1677366398.9125137, 5.252, 53.154
1677366399.1128273, 5.252, 53.154
1677366399.313154, 5.252, 53.154
1677366399.5134532, 5.241, 53.154
1677366399.7137573, 5.241, 52.616
1677366399.9140716, 5.241, 53.154
1677366400.1143675, 5.241, 52.616
1677366400.3146749, 5.241, 52.616
1677366400.5149806, 5.172, 52.616
1677366400.7152743, 5.172, 53.154
1677366400.9155643, 5.172, 53.692
1677366401.1158626, 5.172, 53.154
1677366401.3161638, 5.172, 53.154
1677366401.5164871, 5.176, 53.154
1677366401.716782, 5.176, 53.154
1677366401.9170825, 5.176, 53.154
1677366402.1173787, 5.176, 53.154
1677366402.3176727, 5.233, 53.692
1677366402.5180292, 5.233, 53.154
1677366402.7183156, 5.233, 52.616
1677366402.9185991, 5.233, 53.692
1677366403.1189234, 5.233, 52.616
1677366403.3192372, 5.29, 53.692
1677366403.5195146, 5.29, 52.616
1677366403.71982, 5.29, 52.616
1677366403.920119, 5.29, 53.154
1677366404.1204793, 5.29, 53.692
1677366404.32079, 5.29, 53.154
1677366404.5210993, 5.302, 53.154
1677366404.7213862, 5.302, 53.154
1677366404.9217246, 5.302, 53.692
1677366405.1220505, 5.302, 53.154
1677366405.322331, 5.302, 53.154
1677366405.5226157, 5.286, 53.154
1677366405.722906, 5.286, 53.154
1677366405.9231853, 5.286, 53.154
1677366406.1234844, 5.286, 53.154
1677366406.3237703, 5.267, 53.154
1677366406.5240662, 5.267, 53.692
1677366406.7243922, 5.267, 53.154
1677366406.9246848, 5.267, 53.692
1677366407.1249795, 5.267, 53.154
1677366407.3252945, 5.267, 53.154
1677366407.5256, 5.202, 53.154
1677366407.725882, 5.202, 53.692
1677366407.926188, 5.202, 52.616
1677366408.1264665, 5.202, 53.692
1677366408.3267736, 5.218, 52.616
1677366408.527092, 5.218, 52.616
1677366408.7274034, 5.218, 53.154
1677366408.9276998, 5.218, 53.692
1677366409.1279821, 5.218, 52.616
1677366409.3282697, 5.237, 53.692
1677366409.5285747, 5.237, 53.154
1677366409.7288802, 5.237, 53.692
1677366409.9292092, 5.237, 53.154
1677366410.1295142, 5.237, 52.616
1677366410.3298013, 5.229, 53.692
1677366410.5300786, 5.229, 53.154
1677366410.730361, 5.229, 53.154
1677366410.9306417, 5.229, 53.154
1677366411.130924, 5.229, 53.154
1677366411.3312159, 5.286, 53.154
1677366411.5315044, 5.286, 53.154
1677366411.7317996, 5.286, 53.692
1677366411.9321961, 5.286, 53.154
1677366412.1324801, 5.286, 53.154
1677366412.3328202, 5.29, 53.692
1677366412.5331573, 5.29, 53.692
1677366412.7334433, 5.29, 53.692
1677366412.9337497, 5.29, 53.692
1677366413.1340466, 5.29, 53.692
1677366413.3343546, 5.244, 53.154
1677366413.5346625, 5.244, 53.154
1677366413.73496, 5.244, 53.154
1677366413.9352453, 5.244, 53.692
1677366414.1355402, 5.244, 53.692
1677366414.3358397, 5.214, 53.692
1677366414.5361574, 5.214, 53.154
1677366414.736458, 5.214, 52.616
1677366414.9367414, 5.214, 53.692
1677366415.1370542, 5.214, 53.692
1677366415.3373923, 5.179, 52.616
1677366415.5377052, 5.179, 53.692
1677366415.7380598, 5.179, 53.154
1677366415.9383416, 5.179, 53.154
1677366416.1386287, 5.179, 53.692
1677366416.3389354, 5.179, 53.692
1677366416.5392497, 5.179, 53.692
1677366416.7395322, 5.179, 53.692
1677366416.939846, 5.179, 53.692
1677366417.1401272, 5.179, 53.692
1677366417.3404405, 5.179, 53.692
1677366417.5407512, 5.179, 53.154
1677366417.7410378, 5.179, 53.692
1677366417.9413188, 5.202, 52.616
1677366418.141647, 5.202, 53.154
1677366418.3419328, 5.271, 53.692
1677366418.5422332, 5.271, 53.154
1677366418.7425137, 5.271, 53.692
1677366418.9427998, 5.271, 53.154
1677366419.1430814, 5.271, 52.616
1677366419.3433745, 5.267, 53.154
1677366419.5436518, 5.267, 53.692
1677366419.744038, 5.267, 53.154
1677366419.9443867, 5.267, 52.616
1677366420.144697, 5.267, 53.692
1677366420.3450024, 5.195, 53.692
1677366420.5452936, 5.195, 53.692
1677366420.7455835, 5.195, 53.692
1677366420.9458747, 5.195, 53.692
1677366421.1461685, 5.195, 53.154
1677366421.346465, 5.176, 53.154
1677366421.5467715, 5.176, 52.616
1677366421.7470672, 5.176, 53.692
1677366421.9473748, 5.176, 53.692
1677366422.1476862, 5.176, 52.616
1677366422.348019, 5.195, 53.692
1677366422.5483088, 5.195, 53.692
1677366422.7486145, 5.195, 53.154
1677366422.9489355, 5.195, 53.692
1677366423.1492543, 5.195, 53.692
1677366423.3495553, 5.275, 52.616
1677366423.5498366, 5.275, 53.692
1677366423.7501168, 5.275, 53.692
1677366423.9503994, 5.275, 53.154
1677366424.15071, 5.275, 53.154
1677366424.351011, 5.248, 53.692
1677366424.5513103, 5.248, 53.692
1677366424.7516422, 5.248, 53.692
1677366424.9519634, 5.248, 53.692
1677366425.152284, 5.248, 53.692
1677366425.352575, 5.214, 53.154
1677366425.5528595, 5.214, 53.692
1677366425.7531586, 5.214, 53.692
1677366425.9534545, 5.214, 53.154
1677366426.1537762, 5.214, 53.154
1677366426.3540967, 5.179, 53.692
1677366426.554389, 5.179, 53.154
1677366426.754679, 5.179, 53.692
1677366426.9550872, 5.179, 53.154
1677366427.1553729, 5.179, 52.616
1677366427.3556993, 5.221, 53.692
1677366427.5559921, 5.221, 53.692
1677366427.756314, 5.221, 53.692
1677366427.9566386, 5.221, 53.692
1677366428.1569214, 5.221, 53.692
1677366428.3572164, 5.244, 53.692
1677366428.557521, 5.244, 53.692
1677366428.7578127, 5.244, 53.692
1677366428.958129, 5.244, 53.692
1677366429.1584094, 5.244, 53.692
1677366429.3586946, 5.279, 53.692
1677366429.5589914, 5.279, 53.692
1677366429.7593098, 5.279, 53.692
1677366429.9596088, 5.279, 53.692
1677366430.1599178, 5.279, 53.154
1677366430.360217, 5.279, 53.692
1677366430.5604994, 5.279, 53.154
1677366430.7607818, 5.279, 53.692
1677366430.961068, 5.279, 53.692
1677366431.1613536, 5.279, 53.154
1677366431.3616726, 5.279, 53.692
1677366431.5619469, 5.279, 52.616
1677366431.7622352, 5.279, 53.692
1677366431.9625354, 5.279, 53.692
1677366432.1628313, 5.279, 53.692
1677366432.3631375, 5.237, 53.154
1677366432.5634394, 5.237, 53.692
1677366432.7637553, 5.237, 53.692
1677366432.964055, 5.237, 52.616
1677366433.164348, 5.237, 53.692
1677366433.3646529, 5.191, 53.692
1677366433.564954, 5.191, 53.692
1677366433.7652354, 5.191, 53.154
1677366433.9655201, 5.191, 53.692
1677366434.1658244, 5.191, 52.616
1677366434.3660955, 5.21, 53.692
1677366434.5663764, 5.21, 53.692
1677366434.7666674, 5.21, 53.692
1677366434.9669883, 5.21, 53.692
1677366435.1672838, 5.21, 53.692
1677366435.3676016, 5.241, 53.692
1677366435.567933, 5.241, 53.692
1677366435.7682414, 5.241, 53.154
1677366435.9685175, 5.241, 53.692
1677366436.1688013, 5.241, 53.692
1677366436.3691154, 5.263, 53.692
1677366436.5694206, 5.263, 53.154
1677366436.769713, 5.263, 53.692
1677366436.9700782, 5.263, 53.692
1677366437.170357, 5.263, 53.692
1677366437.3706415, 5.202, 53.692
1677366437.5709245, 5.202, 52.616
1677366437.771215, 5.202, 53.692
1677366437.9715114, 5.202, 53.692
1677366438.171795, 5.202, 53.154
1677366438.3720767, 5.256, 53.692
1677366438.5724723, 5.256, 53.692
1677366438.7727587, 5.256, 53.692
1677366438.9731133, 5.256, 53.692
1677366439.1734257, 5.256, 53.154
1677366439.3737092, 5.428, 52.616
1677366439.5741045, 5.428, 53.692
1677366439.7744257, 5.428, 52.616
1677366439.9747138, 5.428, 53.692
1677366440.1750178, 5.428, 53.154
1677366440.3753018, 5.279, 53.692
1677366440.5755944, 5.279, 53.692
1677366440.775902, 5.279, 53.692
1677366440.9761975, 5.279, 53.692
1677366441.1765084, 5.279, 53.154
1677366441.376823, 5.26, 53.154
1677366441.5771556, 5.26, 53.692
1677366441.7774694, 5.26, 53.692
1677366441.9777882, 5.26, 53.692
1677366442.1781225, 5.26, 53.692
1677366442.3784223, 5.26, 53.154
1677366442.5787148, 5.26, 53.692
1677366442.7789938, 5.26, 53.692
1677366442.9792752, 5.26, 53.692
1677366443.1795933, 5.26, 53.692
1677366443.37989, 5.267, 53.154
1677366443.5801787, 5.267, 53.692
1677366443.7804682, 5.267, 53.154
1677366443.9807472, 5.267, 53.692
1677366444.1810431, 5.267, 53.692
1677366444.38133, 5.298, 53.692
1677366444.5816143, 5.298, 53.692
1677366444.7819474, 5.298, 53.154
1677366444.982244, 5.298, 53.692
1677366445.1825285, 5.298, 53.692
1677366445.3828151, 5.283, 53.692
1677366445.583114, 5.283, 53.692
1677366445.7834015, 5.283, 53.692
1677366445.9836974, 5.283, 53.692
1677366446.184013, 5.283, 52.616
1677366446.384337, 5.252, 52.616
1677366446.5846279, 5.252, 53.692
1677366446.78491, 5.252, 53.692
1677366446.9852157, 5.252, 53.692
1677366447.185521, 5.252, 53.154
1677366447.385814, 5.237, 53.692
1677366447.5860884, 5.237, 53.692
1677366447.7864053, 5.237, 53.692
1677366447.9866831, 5.237, 53.692
1677366448.1869798, 5.237, 53.692
1677366448.3872752, 5.199, 53.692
1677366448.5875876, 5.199, 53.154
1677366448.7878864, 5.199, 53.692
1677366448.9881854, 5.199, 53.692
1677366449.1885147, 5.199, 53.692
1677366449.388819, 5.199, 53.154
1677366449.5891206, 5.195, 53.692
1677366449.7893977, 5.195, 53.692
1677366449.989694, 5.195, 54.23
1677366450.190038, 5.195, 52.616
1677366450.390331, 5.313, 53.692
1677366450.5906117, 5.313, 53.154
1677366450.7908978, 5.313, 53.692
1677366450.9911904, 5.313, 53.692
1677366451.1914792, 5.313, 53.692
1677366451.3917704, 5.263, 53.692
1677366451.5920722, 5.263, 53.692
1677366451.7923858, 5.263, 53.692
1677366451.9927611, 5.263, 53.692
1677366452.193052, 5.263, 52.616
1677366452.393394, 5.229, 53.692
1677366452.5937042, 5.229, 53.692
1677366452.7940247, 5.229, 53.692
1677366452.9943144, 5.229, 53.692
1677366453.1946092, 5.229, 53.692
1677366453.3949363, 5.206, 53.692
1677366453.5952299, 5.206, 53.692
1677366453.7955587, 5.206, 53.692
1677366453.9958785, 5.206, 53.692
1677366454.1961715, 5.206, 53.692
1677366454.3964694, 5.26, 53.692
1677366454.5967827, 5.26, 53.692
1677366454.7970986, 5.26, 53.692
1677366454.9973972, 5.26, 53.692
1677366455.197689, 5.26, 53.692
1677366455.3980193, 5.229, 53.692
1677366455.5983243, 5.229, 53.692
1677366455.7986104, 5.229, 53.154
1677366455.998899, 5.229, 53.692
1677366456.1992104, 5.229, 53.692
1677366456.39949, 5.229, 53.692
1677366456.599809, 5.229, 53.154
1677366456.8001072, 5.229, 53.692
1677366457.000405, 5.229, 53.692
1677366457.2006915, 5.229, 53.154
1677366457.401005, 5.229, 53.692
1677366457.6012983, 5.229, 53.692
1677366457.8016026, 5.298, 53.692
1677366458.0019274, 5.298, 53.692
1677366458.2022052, 5.298, 53.692
1677366458.4024856, 5.283, 53.692
1677366458.6027782, 5.283, 52.616
1677366458.8030608, 5.283, 53.692
1677366459.0033453, 5.283, 53.692
1677366459.2036757, 5.283, 53.692
1677366459.403973, 5.279, 53.692
1677366459.6042821, 5.279, 53.154
1677366459.804576, 5.279, 53.692
1677366460.0048678, 5.279, 53.692
1677366460.2051547, 5.279, 53.692
1677366460.4054897, 5.279, 53.692
1677366460.605791, 5.275, 53.692
1677366460.806131, 5.275, 53.692
1677366461.0064251, 5.275, 53.692
1677366461.2066963, 5.275, 53.692
1677366461.4069753, 5.229, 52.616
1677366461.6072583, 5.229, 53.692
1677366461.8075533, 5.229, 53.692
1677366462.0078692, 5.229, 53.692
1677366462.2081687, 5.229, 53.692
1677366462.408459, 5.206, 53.692
1677366462.6087818, 5.206, 53.692
1677366462.8090794, 5.206, 53.692
1677366463.0093882, 5.206, 53.692
1677366463.2097065, 5.206, 53.692
1677366463.4100823, 5.214, 53.692
1677366463.610368, 5.214, 53.692
1677366463.8106768, 5.214, 53.692
1677366464.0109668, 5.214, 53.692
1677366464.2112906, 5.214, 53.692
1677366464.411586, 5.256, 53.692
1677366464.6118774, 5.256, 53.692
1677366464.8121796, 5.256, 52.616
1677366465.0124724, 5.256, 53.692
1677366465.212777, 5.256, 53.692
1677366465.4130726, 5.283, 53.692
1677366465.6133606, 5.283, 53.692
1677366465.8136454, 5.283, 53.692
1677366466.0139627, 5.283, 53.692
1677366466.2142503, 5.283, 53.692
1677366466.4145892, 5.187, 52.616
1677366466.6148973, 5.187, 53.692
1677366466.8153656, 5.187, 53.692
1677366467.0156639, 5.187, 53.692
1677366467.2159748, 5.187, 53.692
1677366467.4162662, 5.279, 53.692
1677366467.6165552, 5.279, 53.692
1677366467.8168595, 5.279, 53.692
1677366468.0171485, 5.279, 53.692
1677366468.2174487, 5.279, 53.692
1677366468.4177523, 5.279, 53.692
1677366468.618038, 5.279, 53.692
1677366468.8183217, 5.279, 53.692
1677366469.0186124, 5.279, 53.692
1677366469.2188938, 5.279, 53.154
1677366469.419214, 5.206, 53.692
1677366469.6194992, 5.206, 53.692
1677366469.819792, 5.206, 53.692
1677366470.020092, 5.206, 53.692
1677366470.2204945, 5.206, 53.692
1677366470.420788, 5.206, 53.692
1677366470.6210976, 5.229, 52.616
1677366470.8213873, 5.229, 53.154
1677366471.0216694, 5.229, 53.692
1677366471.2220325, 5.229, 53.692
1677366471.422333, 5.229, 53.692
1677366471.6227365, 5.298, 53.692
1677366471.8230247, 5.298, 53.692
1677366472.0233476, 5.298, 53.692
1677366472.2236297, 5.298, 53.692
1677366472.4239476, 5.141, 53.692
1677366472.6242595, 5.141, 53.692
1677366472.8245702, 5.141, 53.692
1677366473.0248802, 5.141, 53.692
1677366473.22519, 5.141, 53.692
1677366473.4254744, 5.298, 53.692
1677366473.6257644, 5.298, 53.692
1677366473.8260763, 5.298, 53.692
1677366474.0263653, 5.298, 53.692
1677366474.226648, 5.298, 53.154
1677366474.4269607, 5.298, 53.692
1677366474.6272528, 5.298, 53.692
1677366474.8275454, 5.298, 53.692
1677366475.0278687, 5.298, 53.692
1677366475.228155, 5.298, 53.692
1677366475.4284604, 5.283, 53.692
1677366475.6287706, 5.283, 53.692
1677366475.8290572, 5.283, 53.154
1677366476.0293496, 5.283, 53.692
1677366476.2296731, 5.283, 53.692
1677366476.430048, 5.283, 53.692
1677366476.630344, 5.244, 53.692
1677366476.8306508, 5.244, 53.692
1677366477.030939, 5.244, 53.692
1677366477.2312162, 5.244, 54.23
1677366477.4315088, 5.214, 53.692
1677366477.6318154, 5.214, 53.692
1677366477.832117, 5.214, 53.692
1677366478.0324173, 5.214, 53.692
1677366478.2327278, 5.214, 53.692
1677366478.4330184, 5.271, 53.154
1677366478.633305, 5.271, 53.692
1677366478.8335884, 5.271, 53.692
1677366479.0338964, 5.271, 53.154
1677366479.234183, 5.271, 53.692
1677366479.4344776, 5.275, 53.692
1677366479.634772, 5.275, 53.692
1677366479.835062, 5.275, 53.692
1677366480.0353756, 5.275, 53.692
1677366480.2356908, 5.275, 53.692
1677366480.4359725, 5.168, 53.692
1677366480.6362548, 5.168, 53.154
1677366480.836546, 5.168, 52.616
1677366481.0368428, 5.168, 53.692
1677366481.2371721, 5.168, 53.692
1677366481.4375226, 5.286, 53.692
1677366481.6378, 5.286, 53.154
1677366481.8380973, 5.286, 53.692
1677366482.0384204, 5.286, 54.23
1677366482.2387068, 5.286, 53.692
1677366482.439017, 5.202, 53.154
1677366482.639311, 5.202, 53.154
1677366482.8395984, 5.202, 53.692
1677366483.0399241, 5.202, 53.692
1677366483.2402382, 5.202, 53.692
1677366483.440534, 5.214, 53.692
1677366483.6408594, 5.214, 53.692
1677366483.8411624, 5.214, 53.692
1677366484.0414672, 5.214, 53.692
1677366484.2417681, 5.214, 53.692
1677366484.4420688, 5.252, 53.692
1677366484.6423502, 5.252, 53.692
1677366484.842652, 5.252, 53.692
1677366485.0429592, 5.252, 53.692
1677366485.243244, 5.252, 53.692
1677366485.4435294, 5.317, 53.692
1677366485.6438751, 5.317, 53.154
1677366485.8441775, 5.317, 53.692
1677366486.044477, 5.317, 53.692
1677366486.2447624, 5.317, 53.154
1677366486.4450643, 5.187, 53.692
1677366486.6453388, 5.187, 53.692
1677366486.8456404, 5.187, 53.692
1677366487.0459409, 5.187, 53.692
1677366487.2462308, 5.187, 53.692
1677366487.4465127, 5.187, 53.692
1677366487.646793, 5.187, 53.154
1677366487.8470907, 5.187, 53.692
1677366488.0473766, 5.187, 53.692
1677366488.2476745, 5.187, 53.692
1677366488.4479685, 5.187, 53.692
1677366488.6482747, 5.252, 53.692
1677366488.8485837, 5.252, 53.154
1677366489.0489001, 5.252, 53.692
1677366489.2491822, 5.252, 53.692
1677366489.4494605, 5.187, 53.692
1677366489.6497407, 5.187, 53.692
1677366489.8500872, 5.187, 53.692
1677366490.050379, 5.187, 53.692
1677366490.2506669, 5.187, 52.616
1677366490.4509532, 5.225, 53.154
1677366490.6512368, 5.225, 53.692
1677366490.8515189, 5.225, 54.23
1677366491.051812, 5.225, 53.692
1677366491.2520983, 5.225, 53.692
1677366491.4524, 5.263, 53.692
1677366491.6526854, 5.263, 53.692
1677366491.8529735, 5.263, 53.154
1677366492.0532854, 5.263, 53.692
1677366492.2535787, 5.263, 53.692
1677366492.4538727, 5.267, 53.692
1677366492.6541493, 5.267, 53.692
